date,breadth
2022-01-24,51.28
2022-01-25,46.53
2022-01-26,42.17
2022-01-27,39.2
2022-01-28,45.94
2022-01-31,50.69
2022-02-01,52.87
2022-02-02,56.63
2022-02-03,50.49
2022-02-04,48.31
2022-02-07,48.51
2022-02-08,52.87
2022-02-09,58.01
2022-02-10,50.69
2022-02-11,45.34
2022-02-14,42.57
2022-02-15,48.11
2022-02-16,49.2
2022-02-17,43.73
2022-02-18,43.14
2022-02-22,40.0
2022-02-23,34.85
2022-02-24,35.64
2022-02-25,45.94
2022-02-28,44.35
2022-03-01,37.5
2022-03-02,44.44
2022-03-03,44.64
2022-03-04,43.65
2022-03-07,34.32
2022-03-08,32.27
2022-03-09,37.62
2022-03-10,37.42
2022-03-11,35.04
2022-03-14,36.43
2022-03-15,39.2
2022-03-16,42.97
2022-03-17,45.54
2022-03-18,49.1
2022-03-21,47.52
2022-03-22,49.5
2022-03-23,45.54
2022-03-24,49.3
2022-03-25,50.69
2022-03-28,52.07
2022-03-29,59.2
2022-03-30,56.03
2022-03-31,51.28
2022-04-01,51.28
2022-04-04,52.07
2022-04-05,48.31
2022-04-06,47.61
2022-04-07,48.01
2022-04-08,48.01
2022-04-11,46.83
2022-04-12,46.23
2022-04-13,47.61
2022-04-14,47.02
2022-04-18,46.62
2022-04-19,49.1
2022-04-20,51.08
2022-04-21,48.11
2022-04-22,43.76
2022-04-25,44.55
2022-04-26,41.78
2022-04-27,41.38
2022-04-28,43.96
2022-04-29,34.25
2022-05-02,33.46
2022-05-03,36.03
2022-05-04,41.18
2022-05-05,36.03
2022-05-06,34.85
2022-05-09,30.69
2022-05-10,28.96
2022-05-11,28.17
2022-05-12,27.92
2022-05-13,31.28
2022-05-16,31.48
2022-05-17,35.04
2022-05-18,27.12
2022-05-19,25.34
2022-05-20,24.35
2022-05-23,27.72
2022-05-24,29.3
2022-05-25,29.7
2022-05-26,32.67
2022-05-27,37.42
2022-05-31,36.03
2022-06-01,33.06
2022-06-02,35.84
2022-06-03,32.87
2022-06-06,34.45
2022-06-07,36.83
2022-06-08,32.27
2022-06-09,27.72
2022-06-10,24.4
2022-06-13,16.83
2022-06-14,15.44
2022-06-15,16.43
2022-06-16,12.27
2022-06-17,11.48
2022-06-21,16.03
2022-06-22,15.84
2022-06-23,16.83
2022-06-24,22.17
2022-06-27,23.61
2022-06-28,21.66
2022-06-29,21.86
2022-06-30,20.47
2022-07-01,24.05
2022-07-05,18.68
2022-07-06,20.27
2022-07-07,21.66
2022-07-08,20.87
2022-07-11,20.67
2022-07-12,18.68
2022-07-13,17.89
2022-07-14,16.69
2022-07-15,18.09
2022-07-18,15.7
2022-07-19,19.68
2022-07-20,18.68
2022-07-21,20.47
2022-07-22,20.07
2022-07-25,23.06
2022-07-26,22.26
2022-07-27,25.84
2022-07-28,32.0
2022-07-29,34.39
2022-08-01,33.59
2022-08-02,32.2
2022-08-03,33.99
2022-08-04,33.2
2022-08-05,35.18
2022-08-08,34.39
2022-08-09,33.2
2022-08-10,39.76
2022-08-11,40.35
2022-08-12,44.73
2022-08-15,45.72
2022-08-16,47.51
2022-08-17,45.52
2022-08-18,46.91
2022-08-19,43.33
2022-08-22,36.77
2022-08-23,36.18
2022-08-24,36.77
2022-08-25,41.94
2022-08-26,33.99
2022-08-29,31.61
2022-08-30,27.83
2022-08-31,26.44
2022-09-01,27.23
2022-09-02,25.64
2022-09-06,25.04
2022-09-07,31.8
2022-09-08,33.99
2022-09-09,36.77
2022-09-12,39.56
2022-09-13,29.42
2022-09-14,29.62
2022-09-15,28.03
2022-09-16,25.24
2022-09-19,27.63
2022-09-20,24.25
2022-09-21,20.27
2022-09-22,17.89
2022-09-23,13.51
2022-09-26,11.13
2022-09-27,10.53
2022-09-28,14.71
2022-09-29,11.72
2022-09-30,11.13
2022-10-03,15.53
2022-10-04,20.75
2022-10-05,20.95
2022-10-06,19.56
2022-10-07,16.3
2022-10-10,16.1
2022-10-11,16.3
2022-10-12,16.1
2022-10-13,17.33
2022-10-14,14.54
2022-10-17,17.69
2022-10-18,20.87
2022-10-19,19.88
2022-10-20,17.09
2022-10-21,22.06
2022-10-24,23.65
2022-10-25,28.82
2022-10-26,29.62
2022-10-27,30.81
2022-10-28,36.77
2022-10-31,35.85
2022-11-01,36.65
2022-11-02,32.07
2022-11-03,31.47
2022-11-04,34.66
2022-11-07,38.36
2022-11-08,40.23
2022-11-09,35.85
2022-11-10,50.39
2022-11-11,52.68
2022-11-14,48.31
2022-11-15,52.08
2022-11-16,51.09
2022-11-17,49.1
2022-11-18,53.87
2022-11-21,53.67
2022-11-22,56.66
2022-11-23,59.64
2022-11-25,61.23
2022-11-28,56.26
2022-11-29,56.26
2022-11-30,63.22
2022-12-01,62.62
2022-12-02,62.62
2022-12-05,57.25
2022-12-06,55.66
2022-12-07,54.07
2022-12-08,55.06
2022-12-09,53.87
2022-12-12,58.05
2022-12-13,61.63
2022-12-14,57.45
2022-12-15,50.59
2022-12-16,47.01
2022-12-19,45.23
2022-12-20,45.43
2022-12-21,48.61
2022-12-22,46.42
2022-12-23,48.41
2022-12-27,49.9
2022-12-28,45.52
2022-12-29,49.5
2022-12-30,47.71
2023-01-03,47.51
2023-01-04,50.09
2023-01-05,47.11
2023-01-06,53.87
2023-01-09,54.16
2023-01-10,56.54
2023-01-11,61.11
2023-01-12,62.3
2023-01-13,63.09
2023-01-17,62.02
2023-01-18,57.05
2023-01-19,52.48
2023-01-20,58.44
2023-01-23,63.61
2023-01-24,62.62
2023-01-25,63.22
2023-01-26,65.2
2023-01-27,66.6
2023-01-30,63.22
2023-01-31,68.78
2023-02-01,71.57
2023-02-02,75.94
2023-02-03,71.17
2023-02-06,68.98
2023-02-07,71.37
2023-02-08,68.78
2023-02-09,65.2
2023-02-10,68.19
2023-02-13,69.58
2023-02-14,68.98
2023-02-15,68.98
2023-02-16,66.2
2023-02-17,66.2
2023-02-21,60.63
2023-02-22,60.23
2023-02-23,61.43
2023-02-24,57.25
2023-02-27,57.85
2023-02-28,55.66
2023-03-01,53.08
2023-03-02,55.86
2023-03-03,60.03
2023-03-06,59.64
2023-03-07,53.47
2023-03-08,53.87
2023-03-09,47.71
2023-03-10,41.35
2023-03-13,38.76
2023-03-14,42.14
2023-03-15,37.17
2023-03-16,41.94
2023-03-17,37.37
2023-03-20,41.55
2023-03-21,46.12
2023-03-22,40.59
2023-03-23,38.61
2023-03-24,40.0
2023-03-27,43.33
2023-03-28,44.53
2023-03-29,49.1
2023-03-30,51.88
2023-03-31,54.87
2023-04-03,56.46
2023-04-04,53.08
2023-04-05,53.87
2023-04-06,53.47
2023-04-10,54.87
2023-04-11,58.05
2023-04-12,56.26
2023-04-13,58.64
2023-04-14,56.26
2023-04-17,57.65
2023-04-18,57.85
2023-04-19,58.05
2023-04-20,57.25
2023-04-21,56.46
2023-04-24,56.06
2023-04-25,51.09
2023-04-26,46.12
2023-04-27,50.29
2023-04-28,54.87
2023-05-01,53.67
2023-05-02,48.11
2023-05-03,45.32
2023-05-04,45.32
2023-05-05,48.11
2023-05-08,48.9
2023-05-09,47.71
2023-05-10,47.51
2023-05-11,45.12
2023-05-12,46.12
2023-05-15,46.62
2023-05-16,42.34
2023-05-17,45.12
2023-05-18,48.61
2023-05-19,47.61
2023-05-22,48.01
2023-05-23,44.33
2023-05-24,39.56
2023-05-25,37.17
2023-05-26,41.35
2023-05-30,40.15
2023-05-31,38.17
2023-06-01,40.95
2023-06-02,49.5
2023-06-05,48.5
2023-06-06,50.09
2023-06-07,53.78
2023-06-08,53.78
2023-06-09,52.58
2023-06-12,54.07
2023-06-13,56.85
2023-06-14,56.06
2023-06-15,60.83
2023-06-16,61.03
2023-06-20,56.46
2023-06-21,58.05
2023-06-22,55.46
2023-06-23,52.08
2023-06-26,55.06
2023-06-27,59.44
2023-06-28,57.45
2023-06-29,59.84
2023-06-30,62.82
2023-07-03,65.8
2023-07-05,62.22
2023-07-06,60.43
2023-07-07,62.02
2023-07-10,64.08
2023-07-11,67.26
2023-07-12,68.52
2023-07-13,69.52
2023-07-14,66.73
2023-07-17,65.4
2023-07-18,67.19
2023-07-19,69.98
2023-07-20,72.36
2023-07-21,73.75
2023-07-24,73.55
2023-07-25,72.76
2023-07-26,73.55
2023-07-27,68.98
2023-07-28,70.17
2023-07-31,71.76
2023-08-01,68.19
2023-08-02,66.99
2023-08-03,63.02
2023-08-04,61.63
2023-08-07,64.21
2023-08-08,61.03
2023-08-09,61.82
2023-08-10,61.43
2023-08-11,60.63
2023-08-14,59.24
2023-08-15,55.06
2023-08-16,52.88
2023-08-17,50.29
2023-08-18,51.49
2023-08-21,50.69
2023-08-22,49.1
2023-08-23,50.29
2023-08-24,48.31
2023-08-25,49.9
2023-08-28,51.09
2023-08-29,54.27
2023-08-30,54.58
2023-08-31,54.27
2023-09-01,55.26
2023-09-05,51.38
2023-09-06,50.69
2023-09-07,48.5
2023-09-08,47.91
2023-09-11,48.31
2023-09-12,48.9
2023-09-13,47.11
2023-09-14,51.88
2023-09-15,50.09
2023-09-18,49.1
2023-09-19,48.11
2023-09-20,48.31
2023-09-21,43.14
2023-09-22,41.74
2023-09-25,42.34
2023-09-26,38.96
2023-09-27,39.16
2023-09-28,40.95
2023-09-29,39.76
2023-10-02,38.17
2023-10-03,35.38
2023-10-04,36.58
2023-10-05,35.58
2023-10-06,36.58
2023-10-09,39.96
2023-10-10,42.74
2023-10-11,43.14
2023-10-12,39.16
2023-10-13,38.36
2023-10-16,41.03
2023-10-17,42.43
2023-10-18,38.04
2023-10-19,35.38
2023-10-20,31.8
2023-10-23,29.82
2023-10-24,31.21
2023-10-25,27.23
2023-10-26,27.43
2023-10-27,24.05
2023-10-30,27.63
2023-10-31,30.21
2023-11-01,32.8
2023-11-02,38.17
2023-11-03,41.74
2023-11-06,40.35
2023-11-07,38.76
2023-11-08,37.77
2023-11-09,36.97
2023-11-10,39.76
2023-11-13,40.35
2023-11-14,48.11
2023-11-15,49.5
2023-11-16,48.7
2023-11-17,51.49
2023-11-20,51.68
2023-11-21,52.08
2023-11-22,52.88
2023-11-24,54.87
2023-11-27,53.47
2023-11-28,54.87
2023-11-29,55.86
2023-11-30,58.05
2023-12-01,62.82
2023-12-04,63.02
2023-12-05,59.24
2023-12-06,60.63
2023-12-07,61.23
2023-12-08,62.02
2023-12-11,65.0
2023-12-12,65.2
2023-12-13,71.57
2023-12-14,74.75
2023-12-15,71.96
2023-12-18,72.96
2023-12-19,75.14
2023-12-20,69.38
2023-12-21,72.36
2023-12-22,73.75
2023-12-26,74.75
2023-12-27,74.75
2023-12-28,76.14
2023-12-29,74.75
2024-01-02,78.52
2024-01-03,76.54
2024-01-04,74.55
2024-01-05,74.95
2024-01-08,76.93
2024-01-09,75.34
2024-01-10,74.95
2024-01-11,73.35
2024-01-12,72.96
2024-01-16,70.57
2024-01-17,66.79
2024-01-18,66.6
2024-01-19,68.98
2024-01-22,69.98
2024-01-23,69.38
2024-01-24,67.59
2024-01-25,70.37
2024-01-26,70.17
2024-01-29,71.96
2024-01-30,71.76
2024-01-31,68.19
2024-02-01,73.3
2024-02-02,70.31
2024-02-05,67.13
2024-02-06,69.98
2024-02-07,69.98
2024-02-08,69.98
2024-02-09,68.98
2024-02-12,71.37
2024-02-13,65.4
2024-02-14,66.0
2024-02-15,71.37
2024-02-16,69.58
2024-02-20,68.78
2024-02-21,70.37
2024-02-22,72.36
2024-02-23,72.76
2024-02-26,69.18
2024-02-27,71.17
2024-02-28,71.17
2024-02-29,73.16
2024-03-01,72.56
2024-03-04,74.1
2024-03-05,72.7
2024-03-06,74.3
2024-03-07,76.09
2024-03-08,76.49
2024-03-11,79.88
2024-03-12,77.73
2024-03-13,78.92
2024-03-14,75.94
2024-03-15,75.34
2024-03-18,75.34
2024-03-19,77.73
2024-03-20,79.32
2024-03-21,79.72
2024-03-22,78.92
2024-03-25,77.68
2024-03-26,77.29
2024-03-27,80.91
2024-03-28,82.7
2024-04-01,81.11
2024-04-02,79.52
2024-04-03,77.33
2024-04-04,76.34
2024-04-05,76.14
2024-04-08,76.93
2024-04-09,79.52
2024-04-10,74.15
2024-04-11,73.16
2024-04-12,69.18
2024-04-15,67.39
2024-04-16,65.0
2024-04-17,66.2
2024-04-18,65.8
2024-04-19,67.99
2024-04-22,71.57
2024-04-23,73.75
2024-04-24,73.35
2024-04-25,72.36
2024-04-26,71.37
2024-04-29,74.95
2024-04-30,68.98
2024-05-01,68.58
2024-05-02,69.98
2024-05-03,72.16
2024-05-06,73.16
2024-05-07,74.3
2024-05-08,73.7
2024-05-09,75.89
2024-05-10,76.69
2024-05-13,77.68
2024-05-14,78.92
2024-05-15,79.32
2024-05-16,79.52
2024-05-17,79.12
2024-05-20,77.68
2024-05-21,78.28
2024-05-22,76.89
2024-05-23,70.57
2024-05-24,71.37
2024-05-28,69.38
2024-05-29,63.81
2024-05-30,65.6
2024-05-31,70.57
2024-06-03,69.38
2024-06-04,69.58
2024-06-05,69.38
2024-06-06,67.99
2024-06-07,66.79
2024-06-10,66.6
2024-06-11,66.6
2024-06-12,66.79
2024-06-13,66.99
2024-06-14,64.21
2024-06-17,65.6
2024-06-18,65.8
2024-06-20,67.59
2024-06-21,67.79
2024-06-24,70.97
2024-06-25,67.99
2024-06-26,66.6
2024-06-27,67.99
2024-06-28,67.59
2024-07-01,65.0
2024-07-02,65.4
2024-07-03,66.0
2024-07-05,64.61
2024-07-08,63.81
2024-07-09,63.41
2024-07-10,65.8
2024-07-11,69.18
2024-07-12,72.16
2024-07-15,73.35
2024-07-16,78.33
2024-07-17,79.32
2024-07-18,76.54
2024-07-19,72.56
2024-07-22,74.35
2024-07-23,71.17
2024-07-24,70.57
2024-07-25,71.57
2024-07-26,75.34
2024-07-29,75.94
2024-07-30,77.13
2024-07-31,77.93
2024-08-01,73.95
2024-08-02,68.78
2024-08-05,60.43
2024-08-06,63.81
2024-08-07,61.43
2024-08-08,66.79
2024-08-09,66.4
2024-08-12,64.61
2024-08-13,67.99
2024-08-14,67.99
2024-08-15,71.37
2024-08-16,71.57
2024-08-19,73.35
2024-08-20,72.56
2024-08-21,75.34
2024-08-22,74.15
2024-08-23,76.73
2024-08-26,77.13
2024-08-27,76.14
2024-08-28,74.75
2024-08-29,75.94
2024-08-30,78.13
2024-09-03,73.55
2024-09-04,71.96
2024-09-05,71.17
2024-09-06,66.99
2024-09-09,69.58
2024-09-10,67.79
2024-09-11,68.78
2024-09-12,69.98
2024-09-13,73.35
2024-09-16,74.15
2024-09-17,74.95
2024-09-18,74.95
2024-09-19,77.93
2024-09-20,74.95
2024-09-23,76.34
2024-09-24,77.13
2024-09-25,73.95
2024-09-26,77.93
2024-09-27,79.92
2024-09-30,78.72
2024-10-01,76.54
2024-10-02,76.09
2024-10-03,74.7
2024-10-04,75.69
2024-10-07,72.5
2024-10-08,73.1
2024-10-09,75.69
2024-10-10,74.5
2024-10-11,76.69
2024-10-14,78.88
2024-10-15,78.08
2024-10-16,79.08
2024-10-17,78.92
2024-10-18,78.72
2024-10-21,75.94
2024-10-22,74.55
2024-10-23,72.76
2024-10-24,72.16
2024-10-25,71.57
2024-10-28,73.16
2024-10-29,72.36
2024-10-30,71.76
2024-10-31,68.78
2024-11-01,68.58
2024-11-04,69.18
2024-11-05,72.36
2024-11-06,74.15
2024-11-07,73.95
2024-11-08,73.55
2024-11-11,72.96
2024-11-12,71.37
2024-11-13,71.57
2024-11-14,69.98
2024-11-15,68.19
2024-11-18,68.98
2024-11-19,68.19
2024-11-20,68.58
2024-11-21,70.57
2024-11-22,71.37
2024-11-25,75.49
2024-11-26,74.9
2024-11-27,74.95
2024-11-29,75.54
2024-12-02,75.94
2024-12-03,73.95
2024-12-04,72.16
2024-12-05,70.17
2024-12-06,69.38
2024-12-09,70.77
2024-12-10,67.39
2024-12-11,66.0
2024-12-12,66.0
2024-12-13,64.61
2024-12-16,61.82
2024-12-17,60.63
2024-12-18,53.87
2024-12-19,52.39
2024-12-20,54.98
2024-12-23,54.98
2024-12-24,57.45
2024-12-26,57.65
2024-12-27,56.46
2024-12-30,54.27
2024-12-31,53.87
2025-01-02,53.28
2025-01-03,54.67
2025-01-06,52.68
2025-01-07,52.08
2025-01-08,53.47
2025-01-10,48.9
2025-01-13,51.88
2025-01-14,55.06
2025-01-15,55.26
2025-01-16,58.25
2025-01-17,58.44
2025-01-21,60.43
2025-01-22,59.44
2025-01-23,60.03
2025-01-24,60.43
2025-01-27,63.61
2025-01-28,61.23
2025-01-29,58.84
2025-01-30,61.23
2025-01-31,59.44
2025-02-03,58.64
2025-02-04,57.05
2025-02-05,58.84
2025-02-06,57.85
2025-02-07,57.05
2025-02-10,58.64
2025-02-11,58.44
2025-02-12,56.66
2025-02-13,59.44
2025-02-14,59.04
2025-02-18,58.64
2025-02-19,60.63
2025-02-20,61.03
2025-02-21,58.64
2025-02-24,58.44
2025-02-25,58.44
2025-02-26,57.65
2025-02-27,55.06
2025-02-28,57.45
2025-03-03,55.06
2025-03-04,48.11
2025-03-05,50.09
2025-03-06,47.31
2025-03-07,50.29
2025-03-10,44.13
2025-03-11,38.56
2025-03-12,37.37
2025-03-13,33.39
2025-03-14,39.56
2025-03-17,42.34
2025-03-18,41.15
2025-03-19,43.33
2025-03-20,42.34
2025-03-21,41.15
2025-03-24,45.52
2025-03-25,46.52
2025-03-26,46.52
2025-03-27,44.73
2025-03-28,39.96
2025-03-31,43.14
2025-04-01,42.94
2025-04-02,46.12
2025-04-03,36.58
2025-04-04,21.47
2025-04-07,18.68
2025-04-08,17.69
2025-04-09,30.01
2025-04-10,25.24
2025-04-11,28.23
2025-04-14,29.82
2025-04-15,29.62
2025-04-16,28.23
2025-04-17,30.21
2025-04-21,25.04
2025-04-22,30.01
2025-04-23,30.01
2025-04-24,32.8
2025-04-25,32.8
2025-04-28,33.39
2025-04-29,34.99
2025-04-30,35.98
2025-05-01,35.58
2025-05-02,40.95
2025-05-05,40.15
2025-05-06,36.97
2025-05-07,40.55
2025-05-08,42.34
2025-05-09,42.74
2025-05-12,50.69
2025-05-13,49.9
2025-05-14,48.5
2025-05-15,52.28
2025-05-16,54.67
2025-05-19,54.47
2025-05-20,53.57
2025-05-21,48.41
2025-05-22,47.22
2025-05-23,45.83
2025-05-27,50.29
2025-05-28,46.91
2025-05-29,47.91
2025-05-30,48.8
2025-06-02,48.01
2025-06-03,48.8
2025-06-04,48.61
2025-06-05,46.62
2025-06-06,49.2
2025-06-09,49.4
2025-06-10,51.78
2025-06-11,50.39
2025-06-12,51.19
2025-06-13,47.42
2025-06-16,49.2
2025-06-17,45.63
2025-06-18,45.23
2025-06-20,45.12
2025-06-23,49.3
2025-06-24,51.68
2025-06-25,46.91
2025-06-26,49.9
2025-06-27,51.09
2025-06-30,53.08
2025-07-01,58.92
2025-07-02,58.92
2025-07-03,61.23
2025-07-07,57.37
2025-07-08,58.16
2025-07-09,59.36
2025-07-10,61.55
2025-07-11,59.56
2025-07-14,58.84
2025-07-15,54.87
2025-07-16,55.86
2025-07-17,58.44
2025-07-18,58.44
2025-07-21,56.77
2025-07-22,61.75
2025-07-23,63.14
2025-07-24,62.15
2025-07-25,63.34
2025-07-28,60.75
2025-07-29,60.75
2025-07-30,58.64
2025-07-31,56.46
2025-08-01,53.47
2025-08-04,57.45
2025-08-05,56.26
2025-08-06,54.27
2025-08-07,55.26
2025-08-08,56.46
2025-08-11,54.98
2025-08-12,58.16
2025-08-13,63.54
2025-08-14,60.23
2025-08-15,60.03
2025-08-18,60.43
2025-08-19,62.42
2025-08-20,62.82
2025-08-21,62.62
2025-08-22,67.99
2025-08-25,64.61
2025-08-26,63.81
2025-08-27,65.2
2025-08-28,64.41
2025-08-29,65.0
2025-09-02,62.82
2025-09-03,62.62
2025-09-04,63.81
2025-09-05,63.22
2025-09-08,63.22
2025-09-09,61.82
2025-09-10,60.03
2025-09-11,65.6
2025-09-12,62.82
2025-09-15,61.03
2025-09-16,61.23
2025-09-17,61.03
2025-09-18,60.63
2025-09-19,59.84
2025-09-22,60.03
2025-09-23,60.83
2025-09-24,61.23
2025-09-25,59.04
2025-09-26,62.02
2025-09-29,62.22
2025-09-30,64.21
2025-10-01,64.61
2025-10-02,63.61
2025-10-03,64.81
2025-10-06,64.61
2025-10-07,64.21
2025-10-08,62.82
2025-10-09,61.63
2025-10-10,54.27
2025-10-13,57.45
2025-10-14,61.23
2025-10-15,60.83
2025-10-16,56.46
2025-10-17,57.85
2025-10-20,62.42
2025-10-21,64.21
2025-10-22,63.02
2025-10-23,64.21
2025-10-24,62.62
2025-10-27,63.22
2025-10-28,60.03
2025-10-29,54.07
2025-10-30,53.08
2025-10-31,53.67
2025-11-03,53.08
2025-11-04,52.48
2025-11-05,53.67
2025-11-06,51.68
2025-11-07,54.07
2025-11-10,55.26
2025-11-11,57.45
2025-11-12,57.65
2025-11-13,56.66
2025-11-14,55.86
2025-11-17,51.49
2025-11-18,52.08
2025-11-19,50.89
2025-11-20,47.51
2025-11-21,53.28
2025-11-24,53.08
2025-11-25,56.85
2025-11-26,58.05
2025-11-28,60.03
2025-12-01,57.76
2025-12-02,56.85
2025-12-03,59.04
2025-12-04,59.24
2025-12-05,60.43
2025-12-08,56.06
2025-12-09,56.06
2025-12-10,58.84
2025-12-11,62.02
2025-12-12,62.35
2025-12-15,61.82
2025-12-16,59.84
2025-12-17,59.84
2025-12-18,59.44
2025-12-19,58.05
2025-12-22,60.63
2025-12-23,60.63
2025-12-24,61.23
2025-12-26,60.43
2025-12-29,61.63
2025-12-30,61.23
2025-12-31,58.84
2026-01-02,58.64
2026-01-05,60.03
2026-01-06,62.82
2026-01-07,58.84
2026-01-08,62.82
2026-01-09,64.01
2026-01-12,64.61
2026-01-13,64.21
2026-01-14,66.73
2026-01-15,67.52
2026-01-16,67.13
2026-01-20,63.34
2026-01-21,66.53
2026-01-22,66.6
2026-01-23,65.6
2026-01-26,66.2
2026-01-27,66.0
2026-01-28,65.0
2026-01-29,64.01
2026-01-30,64.01
2026-02-02,63.02
2026-02-03,62.62
2026-02-04,66.99
2026-02-05,65.4
2026-02-06,67.13
2026-02-09,66.93
2026-02-10,67.19
2026-02-11,66.99
2026-02-12,64.81
2026-02-13,64.81
2026-02-17,63.61
2026-02-18,66.0
2026-02-19,64.01
2026-02-20,65.6
2026-02-23,63.41
2026-02-24,63.61
2026-02-25,63.02
2026-02-26,65.4
2026-02-27,65.6
2026-03-02,64.61
2026-03-03,61.03
2026-03-04,60.83
2026-03-05,58.25
2026-03-06,55.26
2026-03-09,55.26
2026-03-10,53.47
2026-03-11,51.68
2026-03-12,48.9
2026-03-13,47.91
2026-03-16,49.3
2026-03-17,50.09
2026-03-18,47.11
2026-03-19,46.91
2026-03-20,43.93
2026-03-23,47.11
2026-03-24,47.71
2026-03-25,48.11
2026-03-26,46.71
2026-03-27,42.94
2026-03-30,42.54
2026-03-31,47.31
2026-04-01,47.71
2026-04-02,48.31
2026-04-06,48.31
2026-04-07,48.11
2026-04-08,54.98
2026-04-09,55.37
2026-04-10,53.18
2026-04-13,55.37
2026-04-14,56.66
2026-04-15,54.87
2026-04-16,53.28
2026-04-17,60.03
2026-04-20,59.04
2026-04-21,56.26
2026-04-22,56.66
2026-04-23,55.66
2026-04-24,54.67
2026-04-27,55.06
2026-04-28,55.26
2026-04-29,53.67
2026-04-30,57.25
2026-05-01,56.85
2026-05-04,53.47
2026-05-05,54.47
2026-05-06,55.86
2026-05-07,55.26
2026-05-08,52.98
2026-05-11,53.98
2026-05-12,53.87
2026-05-13,52.68
2026-05-14,53.87
2026-05-15,50.89
2026-05-18,52.48
2026-05-19,50.69
2026-05-20,53.67
2026-05-21,55.17
2026-05-22,56.37
2026-05-26,57.25
2026-05-27,57.85
2026-05-28,57.25
2026-05-29,55.26
2026-06-01,53.47
2026-06-02,53.47
2026-06-03,53.47
2026-06-04,56.26
2026-06-05,58.05
2026-06-08,55.46
2026-06-09,58.44
2026-06-10,56.46
2026-06-11,59.24
2026-06-12,59.44
